-14.5706	0.99877	0.612922
-15.0451	0.998761	0.609865
-15.3429	0.998759	0.60182
-15.3114	0.998734	0.598619
-15.1605	0.998576	0.608234
-14.7991	0.998353	0.605135
-14.6649	0.99814	0.600506
-14.9123	0.997535	0.597408
-15.2771	0.997242	0.593715
-15.5582	0.997907	0.602396
-15.6468	0.998207	0.609611
-15.3793	0.998047	0.604783
-15.0441	0.997987	0.596459
-14.787	0.998175	0.604016
-14.3932	0.998188	0.604887
-14.1631	0.998227	0.60371
-14.0893	0.998258	0.601269
-14.1021	0.998248	0.598145
-14.187	0.998233	0.592481
-14.482	0.998294	0.599599
-14.8313	0.998313	0.598467
-15.2764	0.998462	0.597842
-14.8196	0.998487	0.589516
-14.0549	0.998288	0.575085
-14.082	0.998467	0.596884
-14.4725	0.998502	0.583555
-15.2427	0.99841	0.562865
-16.8345	0.998585	0.567275
-18.7981	0.998773	0.535634
-21.449	0.998893	0.484944
-24.7176	0.998931	0.456053
-27.3005	0.998703	0.434443
-29.3677	0.998168	0.287775
-34.8358	0.997836	0.330867
-42.745	0.997562	0.473131
-41.3353	0.997091	0.696442
-42.3515	0.995898	0.479849
-34.3107	0.996123	0.536922
-28.8623	0.993745	0.353654
-23.5534	0.994146	0.50534
-19.806	0.996889	0.578754
-18.1689	0.997841	0.613194
-16.9496	0.998215	0.587771
-16.4542	0.998467	0.60854
-16.3973	0.998562	0.607002
-16.3722	0.998591	0.594316
-16.4235	0.998576	0.607468
-15.9118	0.998473	0.605356
-15.3883	0.998501	0.602998
-15.7015	0.998609	0.581881
-17.7412	0.998236	0.576074
-19.526	0.998698	0.521334
-22.664	0.998723	0.554845
-24.9428	0.99692	0.619546
-23.2641	0.996514	0.640017
-19.9531	0.998523	0.604953
-16.8135	0.998298	0.605906
-15.0679	0.9983	0.589352
-14.8268	0.998331	0.553495
-16.6603	0.998565	0.521211
-21.7125	0.99879	0.370433
-25.903	0.997965	0.39773
-29.6902	0.99804	0.40004
-32.9608	0.997936	0.407784
-36.5149	0.997657	0.625609
-41.4354	0.997569	0.785102
-42.557	0.997206	0.699088
-45.742	0.997667	0.32719
-50.1412	0.981873	0.139514
-45.4938	0.818553	0.257669
-44.5213	0.856685	0.227063
-37.6112	0.991871	0.495578
-37.4936	0.989027	0.643269
-35.4241	0.984085	0.65175
-30.5229	0.991373	0.675518
-29.3835	0.994255	0.730167
-28.8449	0.994498	0.728562
-28.0406	0.994989	0.679556
-32.8774	0.9916	0.622905
-39.9809	0.987686	0.6308
-38.804	0.992864	0.733585
-38.1116	0.914796	0.400937
-37.5764	0.877808	0.460007
-41.5125	0.958519	0.689875
-42.9247	0.983685	0.753293
-46.9958	0.99108	0.776087
-50.336	0.993887	0.760045
-53.1699	0.994949	0.773942
-58.1486	0.99566	0.798777
-60.1589	0.995733	0.698314
-57.8598	0.997034	0.266096
-58.0536	0.998124	0.262813
-62.8904	0.988751	0.131656
-51.4844	0.659131	0.283605
-46.0565	0.613228	0.280662
-54.3563	0.582885	0.262964
-58.9188	0.779777	0.294904
-62.0423	0.832704	0.418949
-65.1539	0.669861	0.175476
-66.4152	0.548294	0.216457
-66.3974	0.632337	0.197618
-67.476	0.830647	0.263556
-67.6949	0.947634	0.49588
-73.0578	0.956944	0.444395
-74.6312	0.960856	0.585543
-69.2285	0.924914	0.521979
-63.9252	0.923168	0.399619
-66.6147	0.894159	0.485028
-64.9516	0.769658	0.636208
-62.6475	0.490638	0.437091
-60.845	0.0898241	0.344071
-57.9898	0.625028	0.118444
-38.3054	0.996953	0.457272
-28.2126	0.998112	0.454967
-23.1174	0.99803	0.603635
-19.4489	0.997843	0.619646
-16.8679	0.998257	0.632971
-15.4418	0.998581	0.641581
-14.5112	0.998682	0.641203
-13.5913	0.998564	0.635769
-13.0713	0.998726	0.636537
-13.0193	0.998811	0.63198
-13.2601	0.998803	0.625765
-14.1537	0.998858	0.612505
-16.5605	0.99884	0.581035
-21.5171	0.998732	0.57687
-28.954	0.998647	0.549369
-36.7169	0.998429	0.653399
-42.6547	0.99851	0.576928
-45.3107	0.943338	0.388303
-35.9619	0.827955	0.340476
-33.6646	0.949148	0.403291
-25.426	0.994914	0.506971
-20.701	0.994267	0.578612
-17.9694	0.99569	0.610776
-16.5472	0.996992	0.548971
-17.9232	0.998153	0.523846
-20.7373	0.998612	0.503405
-22.2798	0.998296	0.229153
-29.169	0.997601	0.499358
-35.4522	0.997128	0.63055
-38.0854	0.997505	0.58072
-39.9196	0.997554	0.71791
-43.0242	0.997208	0.806552
-45.9102	0.997273	0.679621
-51.0477	0.997806	0.346136
-52.7199	0.997568	0.424873
-55.7742	0.997845	0.151586
-59.8696	0.997817	0.294783
-61.3533	0.993638	0.401598
-51.8545	0.82102	0.296998
-43.866	0.76862	0.378669
-44.8339	0.932245	0.142709
-31.6395	0.997908	0.373426
-27.3425	0.998304	0.449013
-24.058	0.998639	0.409151
-22.5584	0.997851	0.554097
